Symbol,Date,Close
CSCO,2019-09-23,49.42
CSCO,2019-09-24,49.12
CSCO,2019-09-25,49.61
CSCO,2019-09-26,48.83
CSCO,2019-09-27,48.84
CVX,2019-03-20,124.69
CVX,2019-03-21,125.86
CVX,2019-03-22,123.09
CVX,2019-03-25,122.89
CVX,2019-03-26,124.13
CVX,2019-03-27,122.79
CVX,2019-03-28,123.02
CVX,2019-03-29,123.18
CVX,2019-04-01,124.94
CVX,2019-04-02,124.93
CVX,2019-04-03,123.89
CVX,2019-04-04,124.8
CVX,2019-04-05,126.42
CVX,2019-04-08,126.68
CVX,2019-04-09,125.54
CVX,2019-04-10,125.49
CVX,2019-04-11,125.99
CVX,2019-04-12,119.76
CVX,2019-04-15,120.14
CVX,2019-04-16,121.17
CVX,2019-04-17,120.27
CVX,2019-04-22,121.9
CVX,2019-04-23,122.02
CVX,2019-04-24,118.28
CVX,2019-04-25,117.9
CVX,2019-04-26,117.1
CVX,2019-04-29,117.72
CVX,2019-04-30,120.06
CVX,2019-05-01,117.81
CVX,2019-05-02,116.38
CVX,2019-05-03,117.27
CVX,2019-05-06,118.4
CVX,2019-05-07,118.27
CVX,2019-05-08,117.5
CVX,2019-05-09,121.19
CVX,2019-05-10,121.99
CVX,2019-05-13,120.44
CVX,2019-05-14,121.64
CVX,2019-05-15,122.14
CVX,2019-05-16,120.8
CVX,2019-05-17,120.52
CVX,2019-05-20,120.84
CVX,2019-05-21,121.34
CVX,2019-05-22,120.57
CVX,2019-05-23,117.87
CVX,2019-05-28,118.31
CVX,2019-05-29,116.77
CVX,2019-05-30,115.38
CVX,2019-05-31,113.85
CVX,2019-06-03,115.99
CVX,2019-06-04,117.3
CVX,2019-06-05,117.65
CVX,2019-06-06,120.68
CVX,2019-06-07,121.48
CVX,2019-06-10,122.29
CVX,2019-06-11,121.17
CVX,2019-06-12,120.19
CVX,2019-06-13,120.91
CVX,2019-06-14,120.81
CVX,2019-06-17,121.39
CVX,2019-06-18,122.93
CVX,2019-06-19,122.89
CVX,2019-06-20,124.28
CVX,2019-06-21,124.93
CVX,2019-06-24,124.91
CVX,2019-06-25,123.64
CVX,2019-06-26,123.93
CVX,2019-06-27,123.11
CVX,2019-06-28,124.44
CVX,2019-07-01,124.84
CVX,2019-07-02,122.93
CVX,2019-07-05,123.54
CVX,2019-07-08,123.6
CVX,2019-07-09,123.35
CVX,2019-07-10,125.44
CVX,2019-07-11,125.43
CVX,2019-07-12,125.98
CVX,2019-07-15,125.72
CVX,2019-07-16,124.76
CVX,2019-07-17,124.14
CVX,2019-07-18,124.68
CVX,2019-07-19,125.04
CVX,2019-07-22,125.31
CVX,2019-07-23,125.82
CVX,2019-07-24,126.54
CVX,2019-07-25,125.63
CVX,2019-07-26,123.72
CVX,2019-07-29,124.23
CVX,2019-07-30,124.34
CVX,2019-07-31,123.11
CVX,2019-08-01,120.74
CVX,2019-08-02,120.73
CVX,2019-08-05,118.74
CVX,2019-08-06,119.38
CVX,2019-08-07,119.1
CVX,2019-08-08,123.23
CVX,2019-08-09,122.42
CVX,2019-08-12,121.55
CVX,2019-08-13,122.39
CVX,2019-08-14,117.74
CVX,2019-08-15,116.95
CVX,2019-08-16,115.81
CVX,2019-08-19,117.31
CVX,2019-08-20,116.13
CVX,2019-08-21,117.88
CVX,2019-08-22,117.73
CVX,2019-08-23,115.18
CVX,2019-08-26,115.74
CVX,2019-08-27,115.83
CVX,2019-08-28,116.83
CVX,2019-08-29,117.52
CVX,2019-09-03,116.27
CVX,2019-09-04,117.25
CVX,2019-09-05,117.64
CVX,2019-09-06,118.26
CVX,2019-09-09,119.39
CVX,2019-09-10,121.85
CVX,2019-09-11,121.28
CVX,2019-09-12,121.42
CVX,2019-09-13,121.5
CVX,2019-09-16,124.12
CVX,2019-09-17,123.89
CVX,2019-09-18,124.18
CVX,2019-09-19,123.66
CVX,2019-09-20,124.32
CVX,2019-09-23,124.9
CVX,2019-09-24,123.74
CVX,2019-09-25,123.51
CVX,2019-09-26,120.16
CVX,2019-09-27,118.6
DIS,2019-03-20,109.99
DIS,2019-03-21,108.66
DIS,2019-03-22,108.23
DIS,2019-03-25,107.79
DIS,2019-03-26,110.14
DIS,2019-03-27,110.28
DIS,2019-03-28,110.71
DIS,2019-03-29,111.03
DIS,2019-04-01,112.51
DIS,2019-04-02,111.96
DIS,2019-04-03,112.52
DIS,2019-04-04,114.75
DIS,2019-04-05,115
DIS,2019-04-08,114.96
DIS,2019-04-09,116.86
DIS,2019-04-10,117.16
DIS,2019-04-11,116.6
DIS,2019-04-12,130.06
DIS,2019-04-15,132.04
DIS,2019-04-16,129.9
DIS,2019-04-17,131.75
DIS,2019-04-22,131.68
DIS,2019-04-23,133.36
DIS,2019-04-24,135.1
DIS,2019-04-25,137.24
DIS,2019-04-26,139.92
DIS,2019-04-29,139.3
DIS,2019-04-30,136.97
DIS,2019-05-01,136.38
DIS,2019-05-02,134.14
DIS,2019-05-03,134.33
DIS,2019-05-06,135
DIS,2019-05-07,133.44
DIS,2019-05-08,134.99
DIS,2019-05-09,133.59
DIS,2019-05-10,134.04
DIS,2019-05-13,131.34
DIS,2019-05-14,133.2
DIS,2019-05-15,134.68
DIS,2019-05-16,135.5
DIS,2019-05-17,135.04
DIS,2019-05-20,133.91
DIS,2019-05-21,134.09
DIS,2019-05-22,133.85
DIS,2019-05-23,132.73
DIS,2019-05-28,132.62
DIS,2019-05-29,131.57
DIS,2019-05-30,132.2
DIS,2019-05-31,132.04
DIS,2019-06-03,132.47
DIS,2019-06-04,134.82
DIS,2019-06-05,135.94
DIS,2019-06-06,137.21
DIS,2019-06-07,138.04
DIS,2019-06-10,137.07
DIS,2019-06-11,135.08
DIS,2019-06-12,135.72
DIS,2019-06-13,141.74
DIS,2019-06-14,141.65
DIS,2019-06-17,140.97
DIS,2019-06-18,139.24
DIS,2019-06-19,140.92
DIS,2019-06-20,142.02
DIS,2019-06-21,140.23
DIS,2019-06-24,139.22
DIS,2019-06-25,139.94
DIS,2019-06-26,140.4
DIS,2019-06-27,139.3
DIS,2019-06-28,139.64
DIS,2019-07-01,141.65
DIS,2019-07-02,142.53
DIS,2019-07-05,142.45
DIS,2019-07-08,141.02
DIS,2019-07-09,141.61
DIS,2019-07-10,143.54
DIS,2019-07-11,143.56
DIS,2019-07-12,144.88
DIS,2019-07-15,145.06
DIS,2019-07-16,144.3
DIS,2019-07-17,142.57
DIS,2019-07-18,141.63
DIS,2019-07-19,139.85
DIS,2019-07-22,140.84
DIS,2019-07-23,141.26
DIS,2019-07-24,141.29
DIS,2019-07-25,143.21
DIS,2019-07-26,144.65
DIS,2019-07-29,146.39
DIS,2019-07-30,144.93
DIS,2019-07-31,143.01
DIS,2019-08-01,141.85
DIS,2019-08-02,141.71
DIS,2019-08-05,138.3
DIS,2019-08-06,141.87
DIS,2019-08-07,134.86
DIS,2019-08-08,137.89
DIS,2019-08-09,138.52
DIS,2019-08-12,135.75
DIS,2019-08-13,137.01
DIS,2019-08-14,132.85
DIS,2019-08-15,133.41
DIS,2019-08-16,135.2
DIS,2019-08-19,135.29
DIS,2019-08-20,135.13
DIS,2019-08-21,135.76
DIS,2019-08-22,136.08
DIS,2019-08-23,131.67
DIS,2019-08-26,134.61
DIS,2019-08-27,134.49
DIS,2019-08-28,136.55
DIS,2019-08-29,137.84
DIS,2019-09-03,136.31
DIS,2019-09-04,137.89
DIS,2019-09-05,138.84
DIS,2019-09-06,139.55
DIS,2019-09-09,138.83
DIS,2019-09-10,135.79
DIS,2019-09-11,136.19
DIS,2019-09-12,137.5
DIS,2019-09-13,138.02
DIS,2019-09-16,135.8
DIS,2019-09-17,136.31
DIS,2019-09-18,136.8
DIS,2019-09-19,133.3
DIS,2019-09-20,132.27
DIS,2019-09-23,132.46
DIS,2019-09-24,131.97
DIS,2019-09-25,133.09
DIS,2019-09-26,131.27
DIS,2019-09-27,129.96
DOW,2019-03-20,49.8
DOW,2019-03-21,48.98
DOW,2019-03-22,48.6
DOW,2019-03-25,49.15
DOW,2019-03-26,48.85
DOW,2019-03-27,50.1
DOW,2019-03-28,50.85
DOW,2019-03-29,51.63
DOW,2019-04-01,53.5
DOW,2019-04-02,56.25
DOW,2019-04-03,56.88
DOW,2019-04-04,59.71
DOW,2019-04-05,57.24
DOW,2019-04-08,57.15
DOW,2019-04-09,56.27
DOW,2019-04-10,55.71
DOW,2019-04-11,54.89
DOW,2019-04-12,58.3
DOW,2019-04-15,57.78
DOW,2019-04-16,58.5
DOW,2019-04-17,58.32
DOW,2019-04-22,57.89
DOW,2019-04-23,57.64
DOW,2019-04-24,55.98
DOW,2019-04-25,55.33
DOW,2019-04-26,55.25
DOW,2019-04-29,55.5
DOW,2019-04-30,56.73
DOW,2019-05-01,56.13
DOW,2019-05-02,52.7
DOW,2019-05-03,53.3
DOW,2019-05-06,53.46
DOW,2019-05-07,52.95
DOW,2019-05-08,52.48
DOW,2019-05-09,52.93
DOW,2019-05-10,53.07
DOW,2019-05-13,50.95
DOW,2019-05-14,52.48
DOW,2019-05-15,52.95
DOW,2019-05-16,52.98
DOW,2019-05-17,50.8
DOW,2019-05-20,50.08
DOW,2019-05-21,50.63
DOW,2019-05-22,50.21
DOW,2019-05-23,48.71
DOW,2019-05-28,48.56
DOW,2019-05-29,48.71
DOW,2019-05-30,48.47
DOW,2019-05-31,46.76
DOW,2019-06-03,47.96
DOW,2019-06-04,49.93
DOW,2019-06-05,50.34
DOW,2019-06-06,51.06
DOW,2019-06-07,51.3
DOW,2019-06-10,51.62
DOW,2019-06-11,52.04
DOW,2019-06-12,52.49
DOW,2019-06-13,52.88
DOW,2019-06-14,51.15
DOW,2019-06-17,49.35
DOW,2019-06-18,49.61
DOW,2019-06-19,48.5
DOW,2019-06-20,48.93
DOW,2019-06-21,48.36
DOW,2019-06-24,49.58
DOW,2019-06-25,49.69
DOW,2019-06-26,50.45
DOW,2019-06-27,50.91
DOW,2019-06-28,49.31
DOW,2019-07-01,50.16
DOW,2019-07-02,49.4
DOW,2019-07-05,49.31
DOW,2019-07-08,48.52
DOW,2019-07-09,47.87
DOW,2019-07-10,47.55
DOW,2019-07-11,47.78
DOW,2019-07-12,49.71
DOW,2019-07-15,50.93
DOW,2019-07-16,52.32
DOW,2019-07-17,51.6
DOW,2019-07-18,51.75
DOW,2019-07-19,51.52
DOW,2019-07-22,50.88
DOW,2019-07-23,52.62
DOW,2019-07-24,52.79
DOW,2019-07-25,50.77
DOW,2019-07-26,49.11
DOW,2019-07-29,48.05
DOW,2019-07-30,48.4
DOW,2019-07-31,48.44
DOW,2019-08-01,46.85
DOW,2019-08-02,45.6
DOW,2019-08-05,44.77
DOW,2019-08-06,44.43
DOW,2019-08-07,44.89
DOW,2019-08-08,46.79
DOW,2019-08-09,46.64
DOW,2019-08-12,45.69
DOW,2019-08-13,46.85
DOW,2019-08-14,44.08
DOW,2019-08-15,43.38
DOW,2019-08-16,44.51
DOW,2019-08-19,45.6
DOW,2019-08-20,43.16
DOW,2019-08-21,43.28
DOW,2019-08-22,42.05
DOW,2019-08-23,40.71
DOW,2019-08-26,40.82
DOW,2019-08-27,41.17
DOW,2019-08-28,42.52
DOW,2019-08-29,42.37
DOW,2019-09-03,41.8
DOW,2019-09-04,42.54
DOW,2019-09-05,43.36
DOW,2019-09-06,43.24
DOW,2019-09-09,44.45
DOW,2019-09-10,46.32
DOW,2019-09-11,46.88
DOW,2019-09-12,46.97
DOW,2019-09-13,48.2
DOW,2019-09-16,49.01
DOW,2019-09-17,48
DOW,2019-09-18,47.51
DOW,2019-09-19,47.64
DOW,2019-09-20,48.21
DOW,2019-09-23,47.91
DOW,2019-09-24,46.6
DOW,2019-09-25,47.68
DOW,2019-09-26,47.23
DOW,2019-09-27,47.07
GS,2019-03-20,194.32
GS,2019-03-21,194.58
GS,2019-03-22,188.96
GS,2019-03-25,188.51
GS,2019-03-26,190.69
GS,2019-03-27,190.03
GS,2019-03-28,191.18
GS,2019-03-29,191.99
GS,2019-04-01,196.74
GS,2019-04-02,197.5
GS,2019-04-03,200.86
GS,2019-04-04,202.23
GS,2019-04-05,202.38
GS,2019-04-08,202.54
GS,2019-04-09,200.62
GS,2019-04-10,202.98
GS,2019-04-11,202.83
GS,2019-04-12,207.84
GS,2019-04-15,199.91
GS,2019-04-16,201.84
GS,2019-04-17,207.9
GS,2019-04-22,204.6
GS,2019-04-23,204.14
GS,2019-04-24,200.54
GS,2019-04-25,201.4
GS,2019-04-26,203.08
GS,2019-04-29,206.92
GS,2019-04-30,205.92
GS,2019-05-01,204.73
GS,2019-05-02,204.99
GS,2019-05-03,207.52
GS,2019-05-06,206.43
GS,2019-05-07,202.63
GS,2019-05-08,200.95
GS,2019-05-09,201.63
GS,2019-05-10,202.05
GS,2019-05-13,194.97
GS,2019-05-14,196.28
GS,2019-05-15,196.4
GS,2019-05-16,199.14
GS,2019-05-17,197.43
GS,2019-05-20,197.24
GS,2019-05-21,199.11
GS,2019-05-22,195.52
GS,2019-05-23,191.97
GS,2019-05-28,189.44
GS,2019-05-29,188.05
GS,2019-05-30,187.37
GS,2019-05-31,182.49
GS,2019-06-03,183.19
GS,2019-06-04,189.88
GS,2019-06-05,188.44
GS,2019-06-06,189.81
GS,2019-06-07,189.81
GS,2019-06-10,194.12
GS,2019-06-11,194.73
GS,2019-06-12,190.22
GS,2019-06-13,191.45
GS,2019-06-14,191.66
GS,2019-06-17,190.83
GS,2019-06-18,194.98
GS,2019-06-19,195.64
GS,2019-06-20,195.7
GS,2019-06-21,195.94
GS,2019-06-24,197.49
GS,2019-06-25,196.06
GS,2019-06-26,197.01
GS,2019-06-27,199.32
GS,2019-06-28,204.6
GS,2019-07-01,206.86
GS,2019-07-02,205.98
GS,2019-07-05,207.9
GS,2019-07-08,205.75
GS,2019-07-09,207.77
GS,2019-07-10,205.97
GS,2019-07-11,211.35
GS,2019-07-12,213.94
GS,2019-07-15,211.58
GS,2019-07-16,215.52
GS,2019-07-17,213.3
GS,2019-07-18,214.52
GS,2019-07-19,213.52
GS,2019-07-22,214
GS,2019-07-23,219.43
GS,2019-07-24,222.03
GS,2019-07-25,219.98
GS,2019-07-26,222.14
GS,2019-07-29,220.32
GS,2019-07-30,221.4
GS,2019-07-31,220.13
GS,2019-08-01,211.6
GS,2019-08-02,209.37
GS,2019-08-05,201.68
GS,2019-08-06,206.01
GS,2019-08-07,205.74
GS,2019-08-08,207
GS,2019-08-09,206.9
GS,2019-08-12,201.52
GS,2019-08-13,204.11
GS,2019-08-14,195.56
GS,2019-08-15,196.18
GS,2019-08-16,199.42
GS,2019-08-19,202.2
GS,2019-08-20,199.98
GS,2019-08-21,200.68
GS,2019-08-22,202.42
GS,2019-08-23,196.2
GS,2019-08-26,199.65
GS,2019-08-27,198.07
GS,2019-08-28,200.42
GS,2019-08-29,203.44
GS,2019-09-03,198.97
GS,2019-09-04,201.73
GS,2019-09-05,207.05
GS,2019-09-06,207.21
GS,2019-09-09,211.98
GS,2019-09-10,215.63
GS,2019-09-11,216.8
GS,2019-09-12,218.74
GS,2019-09-13,219.9
GS,2019-09-16,217.22
GS,2019-09-17,215.91
GS,2019-09-18,217.08
GS,2019-09-19,215.23
GS,2019-09-20,213.74
GS,2019-09-23,213.46
GS,2019-09-24,207.75
GS,2019-09-25,210.03
GS,2019-09-26,208.22
GS,2019-09-27,208.97
HD,2019-03-20,186.1
HD,2019-03-21,189.97
HD,2019-03-22,188.75
HD,2019-03-25,189.68
HD,2019-03-26,189.34
HD,2019-03-27,189.25
HD,2019-03-28,190.06
HD,2019-03-29,191.89
HD,2019-04-01,195.64
HD,2019-04-02,194.31
HD,2019-04-03,198.61
HD,2019-04-04,200.45
HD,2019-04-05,202.06
HD,2019-04-08,203.55
HD,2019-04-09,200.9
HD,2019-04-10,199.43
HD,2019-04-11,201.48
HD,2019-04-12,203.85
HD,2019-04-15,204.86
HD,2019-04-16,204.47
HD,2019-04-17,206.55
HD,2019-04-22,204.78
HD,2019-04-23,206.05
HD,2019-04-24,206.72
HD,2019-04-25,206.5
HD,2019-04-26,203.61
HD,2019-04-29,202.16
HD,2019-04-30,203.7
HD,2019-05-01,198.8
HD,2019-05-02,201.01
HD,2019-05-03,200.56
HD,2019-05-06,199.63
HD,2019-05-07,194.77
HD,2019-05-08,195.17
HD,2019-05-09,194.58
HD,2019-05-10,194.58
HD,2019-05-13,190.34
HD,2019-05-14,191.62
HD,2019-05-15,191.76
HD,2019-05-16,192.38
HD,2019-05-17,192.58
HD,2019-05-20,190.95
HD,2019-05-21,191.45
HD,2019-05-22,188.91
HD,2019-05-23,192
HD,2019-05-28,191.55
HD,2019-05-29,189.99
HD,2019-05-30,191.08
HD,2019-05-31,189.85
HD,2019-06-03,189.57
HD,2019-06-04,195.25
HD,2019-06-05,196.69
HD,2019-06-06,197.17
HD,2019-06-07,197.3
HD,2019-06-10,198.05
HD,2019-06-11,198.01
HD,2019-06-12,198.94
HD,2019-06-13,202.35
HD,2019-06-14,205.77
HD,2019-06-17,206.98
HD,2019-06-18,207.48
HD,2019-06-19,207.94
HD,2019-06-20,211.25
HD,2019-06-21,209.39
HD,2019-06-24,205.5
HD,2019-06-25,204.74
HD,2019-06-26,206.42
HD,2019-06-27,207.02
HD,2019-06-28,207.97
HD,2019-07-01,210.28
HD,2019-07-02,210.14
HD,2019-07-05,211.46
HD,2019-07-08,212.91
HD,2019-07-09,212
HD,2019-07-10,210.75
HD,2019-07-11,214.04
HD,2019-07-12,218.23
HD,2019-07-15,218.7
HD,2019-07-16,217.26
HD,2019-07-17,215.61
HD,2019-07-18,214.44
HD,2019-07-19,213.04
HD,2019-07-22,211.27
HD,2019-07-23,213.08
HD,2019-07-24,214.71
HD,2019-07-25,215.55
HD,2019-07-26,216.91
HD,2019-07-29,218.04
HD,2019-07-30,217.36
HD,2019-07-31,213.69
HD,2019-08-01,212.83
HD,2019-08-02,212.15
HD,2019-08-05,204.94
HD,2019-08-06,208.8
HD,2019-08-07,207.91
HD,2019-08-08,211.57
HD,2019-08-09,210.02
HD,2019-08-12,207.01
HD,2019-08-13,208.33
HD,2019-08-14,201.59
HD,2019-08-15,201.79
HD,2019-08-16,203.65
HD,2019-08-19,207.95
HD,2019-08-20,217.09
HD,2019-08-21,220.4
HD,2019-08-22,221.02
HD,2019-08-23,217.47
HD,2019-08-26,218.65
HD,2019-08-27,218.21
HD,2019-08-28,221.95
HD,2019-08-29,227.32
HD,2019-09-03,224.07
HD,2019-09-04,224.15
HD,2019-09-05,228.15
HD,2019-09-06,231.13
HD,2019-09-09,232.87
HD,2019-09-10,233
HD,2019-09-11,232.66
HD,2019-09-12,233.8
HD,2019-09-13,233.98
HD,2019-09-16,230.99
HD,2019-09-17,230.21
HD,2019-09-18,230.83
HD,2019-09-19,228.12
HD,2019-09-20,224.67
HD,2019-09-23,226.25
HD,2019-09-24,225.41
HD,2019-09-25,228.1
HD,2019-09-26,229.79
HD,2019-09-27,229.86
IBM,2019-03-20,139.6
IBM,2019-03-21,141.44
IBM,2019-03-22,139.45
IBM,2019-03-25,139.18
IBM,2019-03-26,140.22
IBM,2019-03-27,139.24
IBM,2019-03-28,139.92
IBM,2019-03-29,141.1
IBM,2019-04-01,143.3
IBM,2019-04-02,143
IBM,2019-04-03,143.63
IBM,2019-04-04,142.78
IBM,2019-04-05,143.28
IBM,2019-04-08,143.39
IBM,2019-04-09,142.11
IBM,2019-04-10,143.02
IBM,2019-04-11,143.78
IBM,2019-04-12,144.35
IBM,2019-04-15,143.9
IBM,2019-04-16,145.14
IBM,2019-04-17,139.11
IBM,2019-04-22,138.89
IBM,2019-04-23,140.44
IBM,2019-04-24,139.95
IBM,2019-04-25,138.63
IBM,2019-04-26,139.44
IBM,2019-04-29,139.05
IBM,2019-04-30,140.27
IBM,2019-05-01,140.56
IBM,2019-05-02,139.59
IBM,2019-05-03,140.25
IBM,2019-05-06,140.38
IBM,2019-05-07,137.64
IBM,2019-05-08,138
IBM,2019-05-09,135.34
IBM,2019-05-10,135.32
IBM,2019-05-13,131.42
IBM,2019-05-14,133.31
IBM,2019-05-15,134.4
IBM,2019-05-16,135.88
IBM,2019-05-17,134.32
IBM,2019-05-20,135.12
IBM,2019-05-21,136.45
IBM,2019-05-22,136.35
IBM,2019-05-23,132.39
IBM,2019-05-28,130.46
IBM,2019-05-29,129.69
IBM,2019-05-30,129.57
IBM,2019-05-31,126.99
IBM,2019-06-03,128.27
IBM,2019-06-04,132.69
IBM,2019-06-05,131.49
IBM,2019-06-06,132.22
IBM,2019-06-07,133.31
IBM,2019-06-10,134.74
IBM,2019-06-11,135.95
IBM,2019-06-12,134.87
IBM,2019-06-13,135.76
IBM,2019-06-14,135.15
IBM,2019-06-17,134.95
IBM,2019-06-18,136.38
IBM,2019-06-19,137.08
IBM,2019-06-20,138.85
IBM,2019-06-21,139.2
IBM,2019-06-24,139.35
IBM,2019-06-25,138.36
IBM,2019-06-26,138.52
IBM,2019-06-27,138.52
IBM,2019-06-28,137.9
IBM,2019-07-01,139.88
IBM,2019-07-02,140.22
IBM,2019-07-05,141.38
IBM,2019-07-08,140.57
IBM,2019-07-09,139.33
IBM,2019-07-10,140.47
IBM,2019-07-11,141.24
IBM,2019-07-12,142.74
IBM,2019-07-15,143.32
IBM,2019-07-16,143.53
IBM,2019-07-17,143.07
IBM,2019-07-18,149.63
IBM,2019-07-19,149.68
IBM,2019-07-22,149.74
IBM,2019-07-23,150.38
IBM,2019-07-24,150.03
IBM,2019-07-25,150.39
IBM,2019-07-26,151.36
IBM,2019-07-29,150.88
IBM,2019-07-30,149.77
IBM,2019-07-31,148.24
IBM,2019-08-01,150.32
IBM,2019-08-02,147.25
IBM,2019-08-05,140.76
IBM,2019-08-06,140.73
IBM,2019-08-07,139.11
IBM,2019-08-08,140.1
IBM,2019-08-09,136.13
IBM,2019-08-12,133.67
IBM,2019-08-13,135.79
IBM,2019-08-14,131.25
IBM,2019-08-15,131.92
IBM,2019-08-16,133.76
IBM,2019-08-19,135.04
IBM,2019-08-20,133
IBM,2019-08-21,134.25
IBM,2019-08-22,134.32
IBM,2019-08-23,129.57
IBM,2019-08-26,129.99
IBM,2019-08-27,131.17
IBM,2019-08-28,132.76
IBM,2019-08-29,134.88
IBM,2019-09-03,134.1
IBM,2019-09-04,136.32
IBM,2019-09-05,140.97
IBM,2019-09-06,140.57
IBM,2019-09-09,142.6
IBM,2019-09-10,145.05
IBM,2019-09-11,143.6
IBM,2019-09-12,143.62
IBM,2019-09-13,143.67
IBM,2019-09-16,142.48
IBM,2019-09-17,142.2
IBM,2019-09-18,142.22
IBM,2019-09-19,142.97
IBM,2019-09-20,141.88
IBM,2019-09-23,142.07
IBM,2019-09-24,141.68
IBM,2019-09-25,143.16
IBM,2019-09-26,143.55
IBM,2019-09-27,143.24
INTC,2019-03-20,53.82
INTC,2019-03-21,54.64
INTC,2019-03-22,53.26
INTC,2019-03-25,52.78
INTC,2019-03-26,53.44
INTC,2019-03-27,53.16
INTC,2019-03-28,53.11
INTC,2019-03-29,53.7
INTC,2019-04-01,54.51
INTC,2019-04-02,54.36
INTC,2019-04-03,55.48
INTC,2019-04-04,55.92
INTC,2019-04-05,55.6
INTC,2019-04-08,55.68
INTC,2019-04-09,55.32
INTC,2019-04-10,55.75
INTC,2019-04-11,55.8
INTC,2019-04-12,56.42
INTC,2019-04-15,56.28
INTC,2019-04-16,56.71
INTC,2019-04-17,58.56
INTC,2019-04-22,58.82
INTC,2019-04-23,58.78
INTC,2019-04-24,58.72
INTC,2019-04-25,57.61
INTC,2019-04-26,52.43
